================================================================================
N-BODY SIMULATION RESULTS
Simulation Type: CUDA
Date: 2026-01-05 18:38:45
================================================================================

PERFORMANCE METRICS
--------------------------------------------------------------------------------
Number of bodies: 2000
Number of steps: 200
Total execution time: 1.0160 seconds
Average time per step: 0.0050 seconds
Min time per step: 0.0040 seconds
Max time per step: 0.0090 seconds
Throughput: 393700.79 body-steps/second

================================================================================

BODY INFORMATION
--------------------------------------------------------------------------------
Index    X            Y            Z            VX           VY           VZ           Mass      
1867     -0.5071      -5.2661      4.7544       -1.0477      -13.1495     11.2517      0.9822    
1868     -5.6557      -3.2476      2.4869       -16.5116     -7.2591      5.5452       0.3134    
1869     -21.7754     59.4753      -32.9001     -5.9742      29.1256      -19.1913     0.1549    
1870     6.2735       5.4031       -1.8734      10.9980      10.3480      -1.7159      0.3635    
1871     -6.1888      1.1125       2.4546       -8.2770      0.9466       3.5972       0.2260    
1872     1.4536       3.7881       0.2880       1.4512       18.4787      -4.5043      0.8080    
1873     5.0875       -6.4477      1.6082       10.3148      -11.8813     9.5570       0.6669    
1874     0.1253       -1.4899      -4.7471      3.7757       -0.2060      0.0535       0.2255    
1875     20.4867      10.1612      26.5489      17.6644      10.2870      18.2036      0.7644    
1876     3.6755       11.5422      5.9448       11.2778      6.9744       10.6292      0.9462    
1877     -4.6804      -1.8293      -5.1766      -3.3046      -6.2737      -5.3187      0.2116    
1878     12.5173      -1.9468      10.3162      25.2886      -4.0413      19.8690      0.3204    
1879     -0.3646      -1.0751      0.2394       5.8029       2.0866       -4.0974      0.5340    
1880     0.8686       -2.3308      -0.0513      4.8971       -6.5876      -3.2587      0.2190    
1881     1.7646       -1.0649      -3.4241      6.6398       5.0400       0.4682       0.8575    
1882     -6.8200      9.4941       8.2361       0.3761       2.8526       0.4027       0.7827    
1883     1.5274       -0.3107      -1.2086      -8.8437      -2.5925      6.2176       0.9720    
1884     -0.3222      0.2147       -0.7415      -16.7274     0.6942       0.9081       0.3369    
1885     0.1007       -0.1356      0.2821       4.5875       0.3253       -0.4783      0.8146    
1886     -0.2428      -1.5438      -0.7660      -0.8490      12.0640      3.6901       0.8606    
1887     12.3657      9.7754       -0.2177      8.2957       0.3644       5.7101       0.8638    
1888     0.3153       -0.6451      0.3494       -11.2303     -10.8938     -8.6462      0.3590    
1889     1.6704       -5.5256      -3.8917      7.2234       -8.6001      -2.2317      0.9529    
1890     3.6267       -44.3532     -31.5594     7.8971       -30.8549     -20.2435     0.3493    
1891     -2.3043      4.7054       4.9384       -4.3088      11.8212      10.8336      0.4512    
1892     14.0466      -8.8784      -9.4327      4.6183       -4.5248      -1.9039      0.2322    
1893     -0.0001      -1.0646      -0.7028      9.0039       -4.5737      8.3180       0.4740    
1894     -2.8566      2.6056       2.6255       -0.5811      2.4578       3.0381       0.4215    
1895     -1.6721      -0.6004      -0.6708      -4.6174      -6.1480      1.3062       0.2470    
1896     0.2005       0.0600       2.1605       0.0641       -2.3231      2.1604       0.2266    
1897     -0.0057      0.0254       -0.8420      -5.2352      8.0247       5.8306       0.6064    
1898     0.7862       -0.5628      -0.5136      9.3800       -10.1273     -8.6395      0.5629    
1899     1.5291       -1.2810      -1.6530      -3.6043      0.3683       -4.8156      0.1548    
1900     0.6061       0.0461       1.8580       -0.9751      -8.5533      12.5081      0.4006    
1901     0.3984       -0.8445      -0.7581      -14.1549     1.1390       3.1255       0.5475    
1902     -3.0598      -2.4965      -6.1441      -2.8317      -2.4736      -7.4590      0.4753    
1903     1.3436       -0.6486      -0.1192      -0.6725      -10.8536     22.8472      0.4387    
1904     5.1304       -6.9107      1.4642       8.5711       -12.6570     0.8256       0.1800    
1905     1.5736       0.0557       -0.9709      10.0706      1.3738       -5.6838      0.9242    
1906     4.3213       -0.7531      1.8775       9.0188       -0.0153      0.5780       0.9535    
1907     -2.0306      2.6893       1.0484       -9.5050      15.4122      5.7584       0.2416    
1908     3.7179       -5.2845      1.2491       8.5354       -8.9450      13.2048      0.3864    
1909     -0.6002      0.8282       -0.9976      -5.1081      -5.6370      6.6227       0.7925    
1910     -0.1940      -0.8757      -0.1309      13.2036      0.0744       3.6357       0.8978    
1911     2.6784       -5.7670      -1.3751      2.9964       -6.1117      -5.0716      0.5981    
1912     -3.5363      3.1448       2.8554       -6.1692      5.1247       1.6083       0.5978    
1913     0.3335       1.7185       -3.2508      -5.0693      9.3030       -7.9123      0.7502    
1914     3.1959       3.1996       -4.3984      3.5723       12.7702      -5.9692      0.6697    
1915     1.5884       2.8961       -5.2014      5.4833       2.5865       -5.4890      0.4385    
1916     -3.4302      2.2014       -4.8714      -9.1403      2.1939       -17.9746     0.4770    
1917     6.9339       6.7292       -1.1776      15.0123      9.5502       0.3613       0.8820    
1918     1.5786       -3.6812      -5.5395      6.1702       -1.8962      -7.6701      0.8514    
1919     1.0168       -2.8388      -12.0995     -5.9970      -5.8500      2.6419       0.6321    
1920     -2.2366      -1.9729      2.7939       -10.4789     -6.0043      18.3129      0.6518    
1921     18.7445      -12.0763     28.3367      8.8270       -4.0325      11.8754      0.7118    
1922     -0.1817      -1.0354      1.2885       -0.3897      -10.2882     7.2423       0.3175    
1923     0.3301       -1.3407      -1.1852      3.3071       -2.8809      -2.5954      0.9650    
1924     -4.1671      5.4011       5.3514       8.2821       7.1133       3.7035       0.9815    
1925     -1.0890      3.6222       -0.8449      0.1817       -3.2190      -3.0530      0.6817    
1926     3.7196       -3.0855      -0.8403      5.5628       -15.7344     -1.7712      0.6797    
1927     -0.1683      -0.5240      -6.2889      3.5331       0.2576       -18.0453     0.6010    
1928     2.8160       0.9693       5.7700       5.9942       0.3217       15.0674      0.7930    
1929     1.3806       2.8887       0.7233       -14.5745     0.4849       -0.8435      0.6297    
1930     5.6115       1.4531       -3.0181      5.3010       1.4037       -2.8772      0.3115    
1931     4.7135       1.0564       -1.6470      1.2077       -2.8849      -2.2628      0.4206    
1932     -0.4049      -3.5094      0.9564       11.7278      -9.7155      11.5451      0.7232    
1933     -3.3173      -3.6723      -3.6544      -7.4397      -5.2372      -3.7683      0.1908    
1934     5.9020       -1.6558      2.5149       9.5447       -0.3178      1.3382       0.3153    
1935     -0.1277      0.1797       -1.8140      7.5960       -3.2994      10.5394      0.6871    
1936     -0.6793      -0.2389      -0.0516      10.9823      3.3973       -11.1966     0.8493    
1937     0.2866       -0.6353      0.4884       -2.9663      2.9158       1.6488       0.1886    
1938     -6.8889      -2.4581      -2.4988      -9.3787      -1.2688      -1.3137      0.2385    
1939     -2.5816      -5.8712      3.4995       -2.8102      -12.6226     5.5012       0.5343    
1940     0.7668       6.1208       -6.5988      1.9169       12.4231      -12.7790     0.1435    
1941     -1.7791      -5.4165      2.8826       0.3010       -6.0207      3.5076       0.9445    
1942     -0.6582      -5.2914      -0.6333      0.0430       -3.2199      -3.3123      0.4995    
1943     5.3396       -0.5180      2.9998       5.8381       -2.0050      1.9780       0.8253    
1944     0.6683       -5.0895      2.4640       -0.8189      -8.7343      -0.5266      0.9358    
1945     5.7465       4.0878       3.8557       11.2167      7.7884       7.1821       0.1716    
1946     -10.2803     3.8263       1.6043       -3.2990      1.0554       -2.6510      0.1333    
1947     -5.2469      2.9648       -4.9824      -13.7992     6.5965       -15.0813     0.6765    
1948     -4.4149      -4.3870      -0.5378      -4.9736      6.1516       -6.1668      0.9186    
1949     -12.1200     7.3390       -19.5036     -8.4474      7.0746       -13.9524     0.7791    
1950     -0.3411      0.9407       -4.7466      2.6850       3.9026       -0.6144      0.5145    
1951     -5.2345      -4.7408      0.7097       -12.5073     -11.6346     0.2957       0.8965    
1952     3.0341       0.9466       2.4504       15.0602      -0.6327      13.0241      0.6786    
1953     0.5941       0.7220       -0.9663      -0.5370      8.3123       -3.4778      0.6564    
1954     -4.2479      2.6136       -5.1404      -8.2676      5.3929       -13.6572     0.9682    
1955     6.0406       0.5719       0.5601       11.5807      -3.0064      -1.0465      0.1339    
1956     1.4229       3.2645       -4.1220      4.1038       0.0924       -8.8058      0.2892    
1957     0.0517       -0.4783      0.1762       -9.4590      -18.5083     -2.6858      0.8601    
1958     -3.2225      5.3099       6.4404       -7.1884      9.3866       13.4567      0.5287    
1959     -0.9231      -0.1885      0.3611       -7.5906      1.9736       3.2359       0.5836    
1960     2.3739       3.9461       -2.6446      0.4580       2.5507       -1.6002      0.3496    
1961     -21.5315     57.0266      -12.1670     -7.9534      29.3352      -6.0496      0.6749    
1962     -0.1824      1.3004       -1.8583      5.1322       -1.0226      7.9832       0.7534    
1963     -5.8996      -24.1315     13.3531      1.8167       -8.5495      6.8869       0.9464    
1964     0.1049       0.3055       1.9845       -1.4258      5.6428       -7.8004      0.8020    
1965     0.7398       0.4538       0.7945       0.6197       -10.2264     -9.7117      0.6718    
1966     0.2096       -1.2115      1.5729       -0.7116      -9.0737      5.7684       0.4539    
1967     -4.6746      -2.0161      -2.6193      -14.4158     -3.5112      -6.2501      0.6898    
1968     -1.4717      -0.2769      -0.5773      -2.7525      -1.3699      0.4292       0.3150    
1969     0.3515       -1.0065      -1.8267      0.0607       -1.2049      6.3416       0.2337    
1970     -1.3686      10.1567      -2.2644      -6.4557      -1.0612      -3.1390      0.6510    
1971     -2.2992      -2.7537      3.2893       4.0221       9.7481       -8.4855      0.5068    
1972     -2.0288      -3.3999      4.9830       -4.9706      -7.9820      13.1583      0.3640    
1973     -0.7623      -0.3948      -0.0918      -3.4366      -6.3848      1.6623       0.7709    
1974     3.0881       -5.6455      3.8644       5.5216       -11.4644     13.3280      0.7154    
1975     0.1881       0.5943       -0.7945      1.6923       -7.9086      6.5412       0.5193    
1976     1.4716       -1.1840      2.5738       -4.5125      0.5974       -0.6758      0.5956    
1977     2.5754       -0.1985      -1.5829      -3.1351      -3.1709      6.0388       0.1991    
1978     -4.5876      -0.6405      -4.5899      -4.0969      -3.4300      -6.3677      0.4013    
1979     -5.2889      3.3693       1.1911       -11.2082     9.5261       -1.8127      0.9230    
1980     2.1726       -1.2505      -2.2832      -1.1279      6.4095       -10.4680     0.4093    
1981     -4.5381      0.9055       5.8691       -6.4537      4.1638       9.7430       0.7010    
1982     1.3138       -1.4234      -0.0257      2.7268       -0.4379      -4.9911      0.4342    
1983     -4.0111      -1.2304      3.8816       4.8072       -0.4809      -12.0298     0.3209    
1984     -0.4666      0.5705       2.9516       -5.0458      7.9737       4.6658       0.5402    
1985     0.2249       -3.3210      -5.8966      -9.1137      -7.3676      -2.9506      0.9430    
1986     -0.6521      -2.3168      -2.4619      -0.4435      -19.8708     -3.7496      0.1611    
1987     1.1755       -0.6600      0.1088       4.1269       -2.1234      1.5702       0.9423    
1988     -3.9273      3.3524       3.2109       -2.8484      3.9708       0.3047       0.6786    
1989     -17.8111     3.6336       8.8000       -11.3913     -2.6784      4.9885       0.1705    
1990     -1.6929      0.6564       -0.1348      1.8343       14.1826      -5.7323      0.2222    
1991     -19.9490     -17.9122     -19.1128     -9.0191      -5.7958      -12.3381     0.6938    
1992     -4.6984      -2.4023      2.5165       -3.4306      -6.4894      0.7123       0.4104    
1993     0.5671       0.4945       1.6796       -0.0228      8.1357       0.1751       0.6518    
1994     0.3318       0.4173       0.6048       -1.7955      -7.1500      -9.1089      0.6552    
1995     -1.4359      7.8699       -3.0941      -2.8523      15.3313      -4.1999      0.1391    
1996     1.9257       0.0092       2.1043       3.0516       5.2289       0.6734       0.4109    
1997     -3.3239      -0.5403      2.0511       -4.4875      -6.3337      0.8877       0.7933    
1998     -1.0014      -1.6317      -1.3852      -7.7292      1.3175       -1.9178      0.5892    
